date,sku_id,product_name,category,price,cost,competitor_price,quantity_sold
2023-01-01,102,Coffee_Product_2,Coffee,15.66,8.97,18.63,0
2023-01-02,102,Coffee_Product_2,Coffee,15.23,8.97,14.18,0
2023-01-03,102,Coffee_Product_2,Coffee,15.14,8.97,18.35,0
2023-01-04,102,Coffee_Product_2,Coffee,17.23,8.97,16.64,0
2023-01-05,102,Coffee_Product_2,Coffee,16.24,8.97,17.16,0
2023-01-06,102,Coffee_Product_2,Coffee,17.84,8.97,17.22,0
2023-01-07,102,Coffee_Product_2,Coffee,17.29,8.97,18.09,0
2023-01-08,102,Coffee_Product_2,Coffee,15.48,8.97,15.68,0
2023-01-09,102,Coffee_Product_2,Coffee,16.88,8.97,17.66,0
2023-01-10,102,Coffee_Product_2,Coffee,16.29,8.97,16.64,0
2023-01-11,102,Coffee_Product_2,Coffee,16.76,8.97,17.96,0
2023-01-12,102,Coffee_Product_2,Coffee,17.29,8.97,18.93,0
2023-01-13,102,Coffee_Product_2,Coffee,17.51,8.97,15.02,0
2023-01-14,102,Coffee_Product_2,Coffee,17.64,8.97,18.95,0
2023-01-15,102,Coffee_Product_2,Coffee,15.69,8.97,14.47,0
2023-01-16,102,Coffee_Product_2,Coffee,14.96,8.97,14.04,0
2023-01-17,102,Coffee_Product_2,Coffee,17.29,8.97,14.25,0
2023-01-18,102,Coffee_Product_2,Coffee,15.2,8.97,15.72,0
2023-01-19,102,Coffee_Product_2,Coffee,15.89,8.97,17.16,0
2023-01-20,102,Coffee_Product_2,Coffee,14.87,8.97,14.37,0
2023-01-21,102,Coffee_Product_2,Coffee,17.1,8.97,14.06,0
2023-01-22,102,Coffee_Product_2,Coffee,15.4,8.97,18.67,0
2023-01-23,102,Coffee_Product_2,Coffee,17.02,8.97,18.1,0
2023-01-24,102,Coffee_Product_2,Coffee,18.13,8.97,18.03,0
2023-01-25,102,Coffee_Product_2,Coffee,15.09,8.97,18.41,1
2023-01-26,102,Coffee_Product_2,Coffee,15.11,8.97,17.49,1
2023-01-27,102,Coffee_Product_2,Coffee,15.98,8.97,14.54,0
2023-01-28,102,Coffee_Product_2,Coffee,17.71,8.97,16.0,0
2023-01-29,102,Coffee_Product_2,Coffee,15.56,8.97,17.61,0
2023-01-30,102,Coffee_Product_2,Coffee,16.04,8.97,15.42,0
2023-01-31,102,Coffee_Product_2,Coffee,15.08,8.97,17.43,1
2023-02-01,102,Coffee_Product_2,Coffee,17.37,8.97,14.15,0
2023-02-02,102,Coffee_Product_2,Coffee,16.2,8.97,15.54,0
2023-02-03,102,Coffee_Product_2,Coffee,17.36,8.97,16.75,0
2023-02-04,102,Coffee_Product_2,Coffee,17.84,8.97,17.16,0
2023-02-05,102,Coffee_Product_2,Coffee,15.62,8.97,16.88,0
2023-02-06,102,Coffee_Product_2,Coffee,17.52,8.97,17.48,0
2023-02-07,102,Coffee_Product_2,Coffee,15.05,8.97,14.06,0
2023-02-08,102,Coffee_Product_2,Coffee,17.82,8.97,14.53,0
2023-02-09,102,Coffee_Product_2,Coffee,17.0,8.97,18.33,0
2023-02-10,102,Coffee_Product_2,Coffee,17.74,8.97,17.4,0
2023-02-11,102,Coffee_Product_2,Coffee,14.85,8.97,14.59,0
2023-02-12,102,Coffee_Product_2,Coffee,15.41,8.97,18.2,0
2023-02-13,102,Coffee_Product_2,Coffee,16.14,8.97,15.23,0
2023-02-14,102,Coffee_Product_2,Coffee,16.11,8.97,16.4,0
2023-02-15,102,Coffee_Product_2,Coffee,15.6,8.97,14.75,0
2023-02-16,102,Coffee_Product_2,Coffee,16.11,8.97,17.54,0
2023-02-17,102,Coffee_Product_2,Coffee,15.28,8.97,17.33,1
2023-02-18,102,Coffee_Product_2,Coffee,16.22,8.97,15.07,0
2023-02-19,102,Coffee_Product_2,Coffee,17.5,8.97,18.3,0
2023-02-20,102,Coffee_Product_2,Coffee,16.43,8.97,16.01,0
2023-02-21,102,Coffee_Product_2,Coffee,14.91,8.97,15.48,0
2023-02-22,102,Coffee_Product_2,Coffee,16.24,8.97,14.78,0
2023-02-23,102,Coffee_Product_2,Coffee,14.94,8.97,15.35,0
2023-02-24,102,Coffee_Product_2,Coffee,18.04,8.97,14.14,0
2023-02-25,102,Coffee_Product_2,Coffee,15.27,8.97,16.92,0
2023-02-26,102,Coffee_Product_2,Coffee,17.19,8.97,18.2,0
2023-02-27,102,Coffee_Product_2,Coffee,18.06,8.97,16.75,0
2023-02-28,102,Coffee_Product_2,Coffee,17.58,8.97,15.11,0
2023-03-01,102,Coffee_Product_2,Coffee,17.16,8.97,14.19,0
2023-03-02,102,Coffee_Product_2,Coffee,17.62,8.97,15.09,0
2023-03-03,102,Coffee_Product_2,Coffee,18.09,8.97,16.09,0
2023-03-04,102,Coffee_Product_2,Coffee,16.9,8.97,17.79,0
2023-03-05,102,Coffee_Product_2,Coffee,16.7,8.97,14.96,0
2023-03-06,102,Coffee_Product_2,Coffee,16.93,8.97,17.59,0
2023-03-07,102,Coffee_Product_2,Coffee,16.61,8.97,18.32,0
2023-03-08,102,Coffee_Product_2,Coffee,16.95,8.97,16.28,0
2023-03-09,102,Coffee_Product_2,Coffee,16.34,8.97,18.09,0
2023-03-10,102,Coffee_Product_2,Coffee,15.57,8.97,16.77,0
2023-03-11,102,Coffee_Product_2,Coffee,15.25,8.97,17.18,1
2023-03-12,102,Coffee_Product_2,Coffee,15.08,8.97,16.63,1
2023-03-13,102,Coffee_Product_2,Coffee,15.72,8.97,16.32,1
2023-03-14,102,Coffee_Product_2,Coffee,15.01,8.97,15.19,0
2023-03-15,102,Coffee_Product_2,Coffee,16.72,8.97,15.53,0
2023-03-16,102,Coffee_Product_2,Coffee,15.79,8.97,15.46,0
2023-03-17,102,Coffee_Product_2,Coffee,17.57,8.97,16.82,0
2023-03-18,102,Coffee_Product_2,Coffee,15.1,8.97,14.62,0
2023-03-19,102,Coffee_Product_2,Coffee,15.6,8.97,18.57,0
2023-03-20,102,Coffee_Product_2,Coffee,17.26,8.97,17.6,0
2023-03-21,102,Coffee_Product_2,Coffee,16.83,8.97,16.02,0
2023-03-22,102,Coffee_Product_2,Coffee,15.07,8.97,14.81,0
2023-03-23,102,Coffee_Product_2,Coffee,17.75,8.97,18.39,0
2023-03-24,102,Coffee_Product_2,Coffee,17.75,8.97,18.11,0
2023-03-25,102,Coffee_Product_2,Coffee,15.94,8.97,17.6,1
2023-03-26,102,Coffee_Product_2,Coffee,15.98,8.97,15.37,0
2023-03-27,102,Coffee_Product_2,Coffee,18.12,8.97,16.02,0
2023-03-28,102,Coffee_Product_2,Coffee,16.92,8.97,14.54,0
2023-03-29,102,Coffee_Product_2,Coffee,16.61,8.97,14.96,0
2023-03-30,102,Coffee_Product_2,Coffee,17.62,8.97,17.9,0
2023-03-31,102,Coffee_Product_2,Coffee,15.79,8.97,17.57,0
2023-04-01,102,Coffee_Product_2,Coffee,16.27,8.97,16.97,0
2023-04-02,102,Coffee_Product_2,Coffee,15.74,8.97,18.46,0
2023-04-03,102,Coffee_Product_2,Coffee,17.46,8.97,16.92,0
2023-04-04,102,Coffee_Product_2,Coffee,16.75,8.97,16.34,0
2023-04-05,102,Coffee_Product_2,Coffee,17.03,8.97,15.71,0
2023-04-06,102,Coffee_Product_2,Coffee,15.69,8.97,18.68,0
2023-04-07,102,Coffee_Product_2,Coffee,15.58,8.97,14.44,0
2023-04-08,102,Coffee_Product_2,Coffee,16.46,8.97,18.64,0
2023-04-09,102,Coffee_Product_2,Coffee,17.29,8.97,18.12,0
2023-04-10,102,Coffee_Product_2,Coffee,16.59,8.97,14.67,0
2023-04-11,102,Coffee_Product_2,Coffee,14.96,8.97,16.83,1
2023-04-12,102,Coffee_Product_2,Coffee,17.72,8.97,18.32,0
2023-04-13,102,Coffee_Product_2,Coffee,15.07,8.97,16.86,1
2023-04-14,102,Coffee_Product_2,Coffee,18.01,8.97,18.52,0
2023-04-15,102,Coffee_Product_2,Coffee,14.94,8.97,18.7,1
2023-04-16,102,Coffee_Product_2,Coffee,17.15,8.97,16.12,0
2023-04-17,102,Coffee_Product_2,Coffee,15.12,8.97,15.9,1
2023-04-18,102,Coffee_Product_2,Coffee,17.86,8.97,18.66,0
2023-04-19,102,Coffee_Product_2,Coffee,16.39,8.97,17.37,0
2023-04-20,102,Coffee_Product_2,Coffee,15.31,8.97,14.6,1
2023-04-21,102,Coffee_Product_2,Coffee,15.98,8.97,14.24,0
2023-04-22,102,Coffee_Product_2,Coffee,15.4,8.97,16.82,0
2023-04-23,102,Coffee_Product_2,Coffee,15.42,8.97,18.63,0
2023-04-24,102,Coffee_Product_2,Coffee,17.98,8.97,18.21,0
2023-04-25,102,Coffee_Product_2,Coffee,16.32,8.97,17.37,0
2023-04-26,102,Coffee_Product_2,Coffee,17.46,8.97,14.72,0
2023-04-27,102,Coffee_Product_2,Coffee,16.96,8.97,15.29,0
2023-04-28,102,Coffee_Product_2,Coffee,17.09,8.97,18.36,0
2023-04-29,102,Coffee_Product_2,Coffee,15.29,8.97,14.93,0
2023-04-30,102,Coffee_Product_2,Coffee,15.63,8.97,15.41,0
2023-05-01,102,Coffee_Product_2,Coffee,17.45,8.97,14.67,0
2023-05-02,102,Coffee_Product_2,Coffee,18.06,8.97,17.38,0
2023-05-03,102,Coffee_Product_2,Coffee,15.72,8.97,18.7,1
2023-05-04,102,Coffee_Product_2,Coffee,15.75,8.97,15.36,0
2023-05-05,102,Coffee_Product_2,Coffee,16.41,8.97,16.38,0
2023-05-06,102,Coffee_Product_2,Coffee,18.1,8.97,17.17,0
2023-05-07,102,Coffee_Product_2,Coffee,15.74,8.97,18.98,0
2023-05-08,102,Coffee_Product_2,Coffee,16.2,8.97,14.55,0
2023-05-09,102,Coffee_Product_2,Coffee,17.8,8.97,16.5,0
2023-05-10,102,Coffee_Product_2,Coffee,14.86,8.97,15.93,0
2023-05-11,102,Coffee_Product_2,Coffee,14.98,8.97,18.31,0
2023-05-12,102,Coffee_Product_2,Coffee,16.85,8.97,16.38,0
2023-05-13,102,Coffee_Product_2,Coffee,17.85,8.97,14.58,0
2023-05-14,102,Coffee_Product_2,Coffee,15.64,8.97,17.17,0
2023-05-15,102,Coffee_Product_2,Coffee,16.4,8.97,17.84,0
2023-05-16,102,Coffee_Product_2,Coffee,16.34,8.97,14.04,0
2023-05-17,102,Coffee_Product_2,Coffee,16.41,8.97,18.28,0
2023-05-18,102,Coffee_Product_2,Coffee,16.91,8.97,14.95,0
2023-05-19,102,Coffee_Product_2,Coffee,16.4,8.97,16.76,0
2023-05-20,102,Coffee_Product_2,Coffee,16.33,8.97,16.09,0
2023-05-21,102,Coffee_Product_2,Coffee,16.42,8.97,17.59,0
2023-05-22,102,Coffee_Product_2,Coffee,16.8,8.97,15.87,0
2023-05-23,102,Coffee_Product_2,Coffee,16.63,8.97,18.33,1
2023-05-24,102,Coffee_Product_2,Coffee,17.67,8.97,17.64,0
2023-05-25,102,Coffee_Product_2,Coffee,15.02,8.97,17.23,0
2023-05-26,102,Coffee_Product_2,Coffee,17.6,8.97,17.97,0
2023-05-27,102,Coffee_Product_2,Coffee,17.64,8.97,17.76,0
2023-05-28,102,Coffee_Product_2,Coffee,15.79,8.97,14.21,0
2023-05-29,102,Coffee_Product_2,Coffee,16.38,8.97,15.98,0
2023-05-30,102,Coffee_Product_2,Coffee,16.3,8.97,18.64,0
2023-05-31,102,Coffee_Product_2,Coffee,15.57,8.97,14.65,0
2023-06-01,102,Coffee_Product_2,Coffee,16.16,8.97,17.68,0
2023-06-02,102,Coffee_Product_2,Coffee,15.0,8.97,18.85,1
2023-06-03,102,Coffee_Product_2,Coffee,15.77,8.97,14.29,0
2023-06-04,102,Coffee_Product_2,Coffee,17.55,8.97,17.41,0
2023-06-05,102,Coffee_Product_2,Coffee,15.79,8.97,16.35,0
2023-06-06,102,Coffee_Product_2,Coffee,17.55,8.97,16.9,0
2023-06-07,102,Coffee_Product_2,Coffee,16.61,8.97,14.45,0
2023-06-08,102,Coffee_Product_2,Coffee,17.76,8.97,14.24,0
2023-06-09,102,Coffee_Product_2,Coffee,16.75,8.97,17.33,0
2023-06-10,102,Coffee_Product_2,Coffee,14.95,8.97,18.1,1
2023-06-11,102,Coffee_Product_2,Coffee,17.08,8.97,17.9,0
2023-06-12,102,Coffee_Product_2,Coffee,15.0,8.97,16.72,0
2023-06-13,102,Coffee_Product_2,Coffee,16.34,8.97,14.52,0
2023-06-14,102,Coffee_Product_2,Coffee,17.92,8.97,17.43,0
2023-06-15,102,Coffee_Product_2,Coffee,15.4,8.97,15.23,0
2023-06-16,102,Coffee_Product_2,Coffee,16.14,8.97,18.54,1
2023-06-17,102,Coffee_Product_2,Coffee,17.26,8.97,18.18,0
2023-06-18,102,Coffee_Product_2,Coffee,17.76,8.97,17.54,0
2023-06-19,102,Coffee_Product_2,Coffee,17.07,8.97,18.73,0
2023-06-20,102,Coffee_Product_2,Coffee,15.71,8.97,14.18,0
2023-06-21,102,Coffee_Product_2,Coffee,17.08,8.97,17.67,0
2023-06-22,102,Coffee_Product_2,Coffee,15.83,8.97,15.66,0
2023-06-23,102,Coffee_Product_2,Coffee,17.22,8.97,18.51,0
2023-06-24,102,Coffee_Product_2,Coffee,18.0,8.97,15.35,0
2023-06-25,102,Coffee_Product_2,Coffee,17.23,8.97,17.62,0
2023-06-26,102,Coffee_Product_2,Coffee,17.7,8.97,18.37,0
2023-06-27,102,Coffee_Product_2,Coffee,14.86,8.97,14.23,0
2023-06-28,102,Coffee_Product_2,Coffee,17.22,8.97,16.0,0
2023-06-29,102,Coffee_Product_2,Coffee,17.59,8.97,17.8,0
2023-06-30,102,Coffee_Product_2,Coffee,14.99,8.97,16.28,0
2023-07-01,102,Coffee_Product_2,Coffee,17.73,8.97,15.35,0
2023-07-02,102,Coffee_Product_2,Coffee,15.7,8.97,15.12,0
2023-07-03,102,Coffee_Product_2,Coffee,17.05,8.97,14.68,0
2023-07-04,102,Coffee_Product_2,Coffee,17.49,8.97,18.27,0
2023-07-05,102,Coffee_Product_2,Coffee,17.04,8.97,16.88,0
2023-07-06,102,Coffee_Product_2,Coffee,15.16,8.97,14.41,0
2023-07-07,102,Coffee_Product_2,Coffee,16.82,8.97,15.92,0
2023-07-08,102,Coffee_Product_2,Coffee,16.67,8.97,15.85,0
2023-07-09,102,Coffee_Product_2,Coffee,17.82,8.97,14.93,0
2023-07-10,102,Coffee_Product_2,Coffee,16.19,8.97,16.18,0
2023-07-11,102,Coffee_Product_2,Coffee,15.91,8.97,15.67,0
2023-07-12,102,Coffee_Product_2,Coffee,17.33,8.97,15.72,0
2023-07-13,102,Coffee_Product_2,Coffee,16.22,8.97,17.69,0
2023-07-14,102,Coffee_Product_2,Coffee,16.99,8.97,15.13,0
2023-07-15,102,Coffee_Product_2,Coffee,16.99,8.97,17.21,0
2023-07-16,102,Coffee_Product_2,Coffee,17.78,8.97,16.85,0
2023-07-17,102,Coffee_Product_2,Coffee,16.83,8.97,16.84,0
2023-07-18,102,Coffee_Product_2,Coffee,16.51,8.97,17.31,0
2023-07-19,102,Coffee_Product_2,Coffee,15.31,8.97,16.74,0
2023-07-20,102,Coffee_Product_2,Coffee,15.23,8.97,18.38,1
2023-07-21,102,Coffee_Product_2,Coffee,15.36,8.97,17.37,0
2023-07-22,102,Coffee_Product_2,Coffee,15.42,8.97,16.74,0
2023-07-23,102,Coffee_Product_2,Coffee,16.96,8.97,18.14,0
2023-07-24,102,Coffee_Product_2,Coffee,17.3,8.97,17.03,0
2023-07-25,102,Coffee_Product_2,Coffee,16.6,8.97,15.47,0
2023-07-26,102,Coffee_Product_2,Coffee,17.59,8.97,15.05,0
2023-07-27,102,Coffee_Product_2,Coffee,18.12,8.97,14.78,0
2023-07-28,102,Coffee_Product_2,Coffee,17.56,8.97,18.48,0
2023-07-29,102,Coffee_Product_2,Coffee,17.15,8.97,17.54,0
2023-07-30,102,Coffee_Product_2,Coffee,16.61,8.97,18.67,0
2023-07-31,102,Coffee_Product_2,Coffee,16.33,8.97,17.01,0
2023-08-01,102,Coffee_Product_2,Coffee,15.13,8.97,16.37,0
2023-08-02,102,Coffee_Product_2,Coffee,16.17,8.97,14.32,0
2023-08-03,102,Coffee_Product_2,Coffee,17.86,8.97,17.35,0
2023-08-04,102,Coffee_Product_2,Coffee,17.52,8.97,16.91,0
2023-08-05,102,Coffee_Product_2,Coffee,15.57,8.97,18.93,0
2023-08-06,102,Coffee_Product_2,Coffee,16.39,8.97,15.21,0
2023-08-07,102,Coffee_Product_2,Coffee,17.55,8.97,16.66,0
2023-08-08,102,Coffee_Product_2,Coffee,15.08,8.97,17.25,0
2023-08-09,102,Coffee_Product_2,Coffee,16.13,8.97,17.22,0
2023-08-10,102,Coffee_Product_2,Coffee,17.66,8.97,16.81,0
2023-08-11,102,Coffee_Product_2,Coffee,16.19,8.97,17.87,0
2023-08-12,102,Coffee_Product_2,Coffee,15.11,8.97,15.04,0
2023-08-13,102,Coffee_Product_2,Coffee,16.64,8.97,17.62,0
2023-08-14,102,Coffee_Product_2,Coffee,17.7,8.97,17.1,0
2023-08-15,102,Coffee_Product_2,Coffee,16.8,8.97,18.46,0
2023-08-16,102,Coffee_Product_2,Coffee,15.6,8.97,18.22,0
2023-08-17,102,Coffee_Product_2,Coffee,16.12,8.97,15.59,0
2023-08-18,102,Coffee_Product_2,Coffee,16.34,8.97,15.4,0
2023-08-19,102,Coffee_Product_2,Coffee,16.76,8.97,18.89,0
2023-08-20,102,Coffee_Product_2,Coffee,17.36,8.97,16.64,0
2023-08-21,102,Coffee_Product_2,Coffee,15.18,8.97,18.52,0
2023-08-22,102,Coffee_Product_2,Coffee,17.79,8.97,14.84,0
2023-08-23,102,Coffee_Product_2,Coffee,14.89,8.97,17.21,0
2023-08-24,102,Coffee_Product_2,Coffee,16.07,8.97,18.04,0
2023-08-25,102,Coffee_Product_2,Coffee,14.94,8.97,18.72,0
2023-08-26,102,Coffee_Product_2,Coffee,16.15,8.97,15.7,0
2023-08-27,102,Coffee_Product_2,Coffee,16.59,8.97,17.62,0
2023-08-28,102,Coffee_Product_2,Coffee,16.54,8.97,16.7,0
2023-08-29,102,Coffee_Product_2,Coffee,15.4,8.97,14.33,0
2023-08-30,102,Coffee_Product_2,Coffee,16.98,8.97,17.44,0
2023-08-31,102,Coffee_Product_2,Coffee,15.0,8.97,17.44,0
2023-09-01,102,Coffee_Product_2,Coffee,17.37,8.97,18.64,0
2023-09-02,102,Coffee_Product_2,Coffee,17.98,8.97,16.49,0
2023-09-03,102,Coffee_Product_2,Coffee,15.97,8.97,15.17,0
2023-09-04,102,Coffee_Product_2,Coffee,16.56,8.97,14.25,0
2023-09-05,102,Coffee_Product_2,Coffee,16.1,8.97,16.09,0
2023-09-06,102,Coffee_Product_2,Coffee,14.88,8.97,15.52,0
2023-09-07,102,Coffee_Product_2,Coffee,16.13,8.97,17.8,0
2023-09-08,102,Coffee_Product_2,Coffee,17.47,8.97,15.78,0
2023-09-09,102,Coffee_Product_2,Coffee,16.82,8.97,18.73,0
2023-09-10,102,Coffee_Product_2,Coffee,15.19,8.97,18.79,0
2023-09-11,102,Coffee_Product_2,Coffee,17.65,8.97,17.1,0
2023-09-12,102,Coffee_Product_2,Coffee,16.61,8.97,18.63,0
2023-09-13,102,Coffee_Product_2,Coffee,17.63,8.97,17.79,0
2023-09-14,102,Coffee_Product_2,Coffee,16.77,8.97,16.74,0
2023-09-15,102,Coffee_Product_2,Coffee,16.7,8.97,14.92,0
2023-09-16,102,Coffee_Product_2,Coffee,15.2,8.97,16.3,0
2023-09-17,102,Coffee_Product_2,Coffee,15.41,8.97,16.8,0
2023-09-18,102,Coffee_Product_2,Coffee,18.06,8.97,18.31,0
2023-09-19,102,Coffee_Product_2,Coffee,15.61,8.97,16.41,0
2023-09-20,102,Coffee_Product_2,Coffee,18.08,8.97,18.47,0
2023-09-21,102,Coffee_Product_2,Coffee,16.61,8.97,17.37,0
2023-09-22,102,Coffee_Product_2,Coffee,15.3,8.97,14.71,0
2023-09-23,102,Coffee_Product_2,Coffee,15.18,8.97,18.95,0
2023-09-24,102,Coffee_Product_2,Coffee,15.54,8.97,16.64,0
2023-09-25,102,Coffee_Product_2,Coffee,17.91,8.97,15.97,0
2023-09-26,102,Coffee_Product_2,Coffee,16.22,8.97,17.29,0
2023-09-27,102,Coffee_Product_2,Coffee,16.16,8.97,14.57,0
2023-09-28,102,Coffee_Product_2,Coffee,15.89,8.97,17.18,0
2023-09-29,102,Coffee_Product_2,Coffee,15.34,8.97,16.49,0
2023-09-30,102,Coffee_Product_2,Coffee,16.46,8.97,16.04,0
2023-10-01,102,Coffee_Product_2,Coffee,15.28,8.97,18.75,0
2023-10-02,102,Coffee_Product_2,Coffee,17.61,8.97,16.61,0
2023-10-03,102,Coffee_Product_2,Coffee,16.08,8.97,15.11,0
2023-10-04,102,Coffee_Product_2,Coffee,16.09,8.97,16.3,0
2023-10-05,102,Coffee_Product_2,Coffee,16.42,8.97,18.58,0
2023-10-06,102,Coffee_Product_2,Coffee,16.32,8.97,14.9,0
2023-10-07,102,Coffee_Product_2,Coffee,18.14,8.97,15.09,0
2023-10-08,102,Coffee_Product_2,Coffee,16.65,8.97,14.09,0
2023-10-09,102,Coffee_Product_2,Coffee,15.14,8.97,14.1,0
2023-10-10,102,Coffee_Product_2,Coffee,16.86,8.97,18.13,0
2023-10-11,102,Coffee_Product_2,Coffee,15.35,8.97,17.65,0
2023-10-12,102,Coffee_Product_2,Coffee,14.96,8.97,15.79,0
2023-10-13,102,Coffee_Product_2,Coffee,18.06,8.97,17.49,0
2023-10-14,102,Coffee_Product_2,Coffee,17.41,8.97,15.98,0
2023-10-15,102,Coffee_Product_2,Coffee,18.09,8.97,18.75,0
2023-10-16,102,Coffee_Product_2,Coffee,16.43,8.97,18.82,0
2023-10-17,102,Coffee_Product_2,Coffee,16.61,8.97,15.97,0
2023-10-18,102,Coffee_Product_2,Coffee,15.41,8.97,18.26,0
2023-10-19,102,Coffee_Product_2,Coffee,15.67,8.97,17.86,0
2023-10-20,102,Coffee_Product_2,Coffee,17.62,8.97,15.56,0
2023-10-21,102,Coffee_Product_2,Coffee,16.03,8.97,15.18,0
2023-10-22,102,Coffee_Product_2,Coffee,17.58,8.97,16.3,0
2023-10-23,102,Coffee_Product_2,Coffee,17.19,8.97,17.9,0
2023-10-24,102,Coffee_Product_2,Coffee,15.44,8.97,18.78,0
2023-10-25,102,Coffee_Product_2,Coffee,16.53,8.97,17.81,0
2023-10-26,102,Coffee_Product_2,Coffee,17.09,8.97,18.26,0
2023-10-27,102,Coffee_Product_2,Coffee,15.63,8.97,17.01,0
2023-10-28,102,Coffee_Product_2,Coffee,17.59,8.97,18.16,0
2023-10-29,102,Coffee_Product_2,Coffee,16.65,8.97,17.91,0
2023-10-30,102,Coffee_Product_2,Coffee,15.4,8.97,15.89,0
2023-10-31,102,Coffee_Product_2,Coffee,16.78,8.97,16.76,0
2023-11-01,102,Coffee_Product_2,Coffee,18.15,8.97,18.01,0
2023-11-02,102,Coffee_Product_2,Coffee,15.35,8.97,14.26,0
2023-11-03,102,Coffee_Product_2,Coffee,17.55,8.97,18.03,0
2023-11-04,102,Coffee_Product_2,Coffee,15.54,8.97,14.91,0
2023-11-05,102,Coffee_Product_2,Coffee,17.44,8.97,16.58,0
2023-11-06,102,Coffee_Product_2,Coffee,17.28,8.97,18.03,0
2023-11-07,102,Coffee_Product_2,Coffee,15.84,8.97,15.28,0
2023-11-08,102,Coffee_Product_2,Coffee,15.93,8.97,15.24,0
2023-11-09,102,Coffee_Product_2,Coffee,17.47,8.97,16.02,0
2023-11-10,102,Coffee_Product_2,Coffee,16.38,8.97,18.46,0
2023-11-11,102,Coffee_Product_2,Coffee,17.27,8.97,14.03,0
2023-11-12,102,Coffee_Product_2,Coffee,15.34,8.97,18.49,0
2023-11-13,102,Coffee_Product_2,Coffee,17.67,8.97,14.79,0
2023-11-14,102,Coffee_Product_2,Coffee,17.2,8.97,18.93,0
2023-11-15,102,Coffee_Product_2,Coffee,17.85,8.97,18.76,0
2023-11-16,102,Coffee_Product_2,Coffee,15.29,8.97,16.48,0
2023-11-17,102,Coffee_Product_2,Coffee,16.81,8.97,16.57,0
2023-11-18,102,Coffee_Product_2,Coffee,16.83,8.97,16.41,0
2023-11-19,102,Coffee_Product_2,Coffee,16.02,8.97,17.17,0
2023-11-20,102,Coffee_Product_2,Coffee,16.37,8.97,14.48,0
2023-11-21,102,Coffee_Product_2,Coffee,14.98,8.97,14.19,0
2023-11-22,102,Coffee_Product_2,Coffee,17.31,8.97,14.31,0
2023-11-23,102,Coffee_Product_2,Coffee,16.67,8.97,16.23,0
2023-11-24,102,Coffee_Product_2,Coffee,15.04,8.97,15.39,0
2023-11-25,102,Coffee_Product_2,Coffee,17.1,8.97,17.11,0
2023-11-26,102,Coffee_Product_2,Coffee,16.39,8.97,18.94,0
2023-11-27,102,Coffee_Product_2,Coffee,14.97,8.97,15.94,0
2023-11-28,102,Coffee_Product_2,Coffee,18.05,8.97,16.87,0
2023-11-29,102,Coffee_Product_2,Coffee,17.99,8.97,16.09,0
2023-11-30,102,Coffee_Product_2,Coffee,16.55,8.97,18.22,0
2023-12-01,102,Coffee_Product_2,Coffee,15.16,8.97,18.49,0
2023-12-02,102,Coffee_Product_2,Coffee,17.34,8.97,18.37,0
2023-12-03,102,Coffee_Product_2,Coffee,16.48,8.97,18.85,0
2023-12-04,102,Coffee_Product_2,Coffee,15.85,8.97,14.16,0
2023-12-05,102,Coffee_Product_2,Coffee,16.47,8.97,18.19,0
2023-12-06,102,Coffee_Product_2,Coffee,16.58,8.97,17.75,0
2023-12-07,102,Coffee_Product_2,Coffee,16.71,8.97,15.16,0
2023-12-08,102,Coffee_Product_2,Coffee,16.31,8.97,18.76,0
2023-12-09,102,Coffee_Product_2,Coffee,16.85,8.97,14.76,0
2023-12-10,102,Coffee_Product_2,Coffee,17.89,8.97,17.39,0
2023-12-11,102,Coffee_Product_2,Coffee,16.05,8.97,15.14,0
2023-12-12,102,Coffee_Product_2,Coffee,17.25,8.97,16.16,0
2023-12-13,102,Coffee_Product_2,Coffee,17.81,8.97,17.59,0
2023-12-14,102,Coffee_Product_2,Coffee,16.36,8.97,16.82,0
2023-12-15,102,Coffee_Product_2,Coffee,16.32,8.97,16.14,0
2023-12-16,102,Coffee_Product_2,Coffee,16.84,8.97,15.64,0
2023-12-17,102,Coffee_Product_2,Coffee,16.8,8.97,18.18,0
2023-12-18,102,Coffee_Product_2,Coffee,17.52,8.97,14.74,0
2023-12-19,102,Coffee_Product_2,Coffee,16.43,8.97,16.16,0
2023-12-20,102,Coffee_Product_2,Coffee,18.14,8.97,18.5,0
2023-12-21,102,Coffee_Product_2,Coffee,15.05,8.97,18.22,0
2023-12-22,102,Coffee_Product_2,Coffee,14.86,8.97,16.01,1
2023-12-23,102,Coffee_Product_2,Coffee,16.97,8.97,17.81,0
2023-12-24,102,Coffee_Product_2,Coffee,15.84,8.97,18.1,0
2023-12-25,102,Coffee_Product_2,Coffee,15.65,8.97,18.43,1
2023-12-26,102,Coffee_Product_2,Coffee,15.88,8.97,16.72,0
2023-12-27,102,Coffee_Product_2,Coffee,15.7,8.97,15.04,0
2023-12-28,102,Coffee_Product_2,Coffee,14.95,8.97,15.29,0
2023-12-29,102,Coffee_Product_2,Coffee,18.06,8.97,15.49,0
2023-12-30,102,Coffee_Product_2,Coffee,15.58,8.97,16.97,0
2023-12-31,102,Coffee_Product_2,Coffee,17.28,8.97,14.19,0
2024-01-01,102,Coffee_Product_2,Coffee,17.37,8.97,17.18,0
2023-01-01,103,Beverages_Product_3,Beverages,9.87,4.9,9.84,3
